Time,x,y,z,rx,ry,rz,rw,Released,xt,yt,zt,quaternion_norm
0.0,0.0,0.0,0.0,-0.595393347740173,-0.037378676235676,0.794532498717308,0.04247132204473,0.0,-1.8008429821020877,-0.07553103170132562,-0.29374720921476527,0.9944727792577223
0.01,-0.051365286111831665,-0.017313499003648758,0.02077312022447586,-0.6348340511322021,-0.025834690779447556,0.7698213458061218,0.028058093041181564,0.040631890296936035,-1.8008429821020877,-0.07553103170132562,-0.29374720921476527,0.9985458751446772
0.02,-0.05792650580406189,-0.004043561406433582,0.026580266654491425,-0.6329215168952942,-0.024398963898420334,0.7634313702583313,0.020691771060228348,0.08420482277870178,-1.8008429821020877,-0.07553103170132562,-0.29374720921476527,0.9921897814795709
0.03,-0.05507177487015724,-0.0014130575582385063,0.02570364624261856,-0.6252512335777283,-0.028178256005048752,0.7578197717666626,0.016391772776842117,0.11857788264751434,-1.8008429821020877,-0.07553103170132562,-0.29374720921476527,0.9830018392135395
0.04,-0.0528581328690052,-0.0015904614701867104,0.020824596285820007,-0.6145073771476746,-0.03214668855071068,0.7510986328125,0.014015566557645798,0.14872975647449493,-1.8008429821020877,-0.07553103170132562,-0.29374720921476527,0.9710810051032969
0.05,-0.05257609486579895,-0.0009387126192450523,0.017574526369571686,-0.6020979881286621,-0.03405236825346947,0.7439307570457458,0.0123494453728199,0.17686186730861664,-1.8008429821020877,-0.07553103170132562,-0.29374720921476527,0.9577405865744258
0.06,-0.05423572286963463,0.001084410585463047,0.017687596380710602,-0.5882322788238525,-0.034831222146749496,0.7372028827667236,0.010805990546941757,0.2041531801223755,-1.8008429821020877,-0.07553103170132562,-0.29374720921476527,0.9438301158989403
0.07,-0.05807589739561081,0.0031360452994704247,0.020400486886501312,-0.5740205645561218,-0.036459263414144516,0.7318136692047119,0.01027686521410942,0.23151184618473053,-1.8008429821020877,-0.07553103170132562,-0.29374720921476527,0.9308521616322988
0.08,-0.06475423276424408,0.005043460987508297,0.024709410965442657,-0.5598981380462646,-0.03877897188067436,0.7287616729736328,0.010967982932925224,0.2603956162929535,-1.8008429821020877,-0.07553103170132562,-0.29374720921476527,0.9198932580972323
0.09,-0.07329445332288742,0.007028357125818729,0.02972377836704254,-0.545452892780304,-0.04132024571299553,0.7282296419143677,0.01221371442079544,0.292071670293808,-1.8008429821020877,-0.07553103170132562,-0.29374720921476527,0.9108752972448342
0.1,-0.08348381519317627,0.008408148773014545,0.03497765213251114,-0.5311205387115479,-0.0444960854947567,0.7302137613296509,0.012564517557621002,0.32573628425598145,-1.8008429821020877,-0.07553103170132562,-0.29374720921476527,0.9041232950224508
0.11,-0.09514864534139633,0.009193723089993,0.04105912894010544,-0.518433690071106,-0.04598433896899223,0.7352134585380554,0.013385053724050522,0.36078277230262756,-1.8008429821020877,-0.07553103170132562,-0.29374720921476527,0.9008918024434696
0.12,-0.10789354145526886,0.00977578479796648,0.0478520542383194,-0.5085035562515259,-0.04541724547743797,0.7429430484771729,0.01497502252459526,0.3954998552799225,-1.8008429821020877,-0.07553103170132562,-0.29374720921476527,0.9015693081995269
0.13,-0.12010758370161057,0.010269912891089916,0.05676572769880295,-0.49996522068977356,-0.04348273202776909,0.7516204118728638,0.017396625131368637,0.4309946894645691,-1.8008429821020877,-0.07553103170132562,-0.29374720921476527,0.9039313336719043
0.14,-0.13241101801395416,0.010688967071473598,0.06717508286237717,-0.49190762639045715,-0.040643077343702316,0.7610397338867188,0.020700227469205856,0.4678001403808594,-1.8008429821020877,-0.07553103170132562,-0.29374720921476527,0.9073229571705459
0.15,-0.1421779990196228,0.011989411897957325,0.07871676236391068,-0.484407514333725,-0.03665497526526451,0.7710336446762085,0.0246560238301754,0.5054251551628113,-1.8008429821020877,-0.07553103170132562,-0.29374720921476527,0.91164413445624
0.16,-0.15025344491004944,0.013910277746617794,0.09018665552139282,-0.47869929671287537,-0.032012488692998886,0.7809956073760986,0.028697539120912552,0.5431955456733704,-1.8008429821020877,-0.07553103170132562,-0.29374720921476527,0.9170362607869322
0.17,-0.1569669246673584,0.014850231818854809,0.09960145503282547,-0.4747087061405182,-0.028128381818532944,0.7901688814163208,0.03163078427314758,0.5784136056900024,-1.8008429821020877,-0.07553103170132562,-0.29374720921476527,0.9227713309492163
0.18,-0.1630149632692337,0.014701074920594692,0.1064978614449501,-0.47158563137054443,-0.024900447577238083,0.7979947924613953,0.032676707953214645,0.6091601252555847,-1.8008429821020877,-0.07553103170132562,-0.29374720921476527,0.9278343041959953
