Time,x,y,z,rx,ry,rz,rw,Released,xt,yt,zt,quaternion_norm
0.0,-0.0110336570069193,0.0082608368247747,0.0070392838679254,-0.1883822977542877,0.7086313962936401,0.2369260489940643,0.5767516493797302,0.0280981697142124,-3.4635692358692447,0.0460907567241658,-0.2617851809722493,0.9625085784939458
0.01,-0.0196220893412828,0.0165785010904073,0.0107394736260175,-0.1950417011976242,0.6824633479118347,0.2326886057853698,0.5761494636535645,0.0491648353636264,-3.4635692358692447,0.0460907567241658,-0.2617851809722493,0.9433396409457848
0.02,-0.0264723319560289,0.0243814494460821,0.012325270101428,-0.2019148468971252,0.6657083034515381,0.2333617210388183,0.5759428143501282,0.0641954764723777,-3.4635692358692447,0.0460907567241658,-0.2617851809722493,0.932794172864282
0.03,-0.0320817716419696,0.0313621535897254,0.0128297265619039,-0.2088784426450729,0.6546958684921265,0.2374872118234634,0.5754719972610474,0.0751151740550994,-3.4635692358692447,0.0460907567241658,-0.2617851809722493,0.9272675339047476
0.04,-0.0370119847357273,0.0374328717589378,0.0128886457532644,-0.2155256271362304,0.6474175453186035,0.24375981092453,0.5748504996299744,0.083612322807312,-3.4635692358692447,0.0460907567241658,-0.2617851809722493,0.9249176808157714
0.05,-0.0420094169676303,0.0431978031992912,0.0128950681537389,-0.2213741540908813,0.6422286033630371,0.2513704895973205,0.574642539024353,0.0904390662908554,-3.4635692358692447,0.0460907567241658,-0.2617851809722493,0.924589241649416
0.06,-0.0471604950726032,0.0483363196253776,0.0135379265993833,-0.2267203480005264,0.6372544169425964,0.2599705755710602,0.574468195438385,0.0941499322652816,-3.4635692358692447,0.0460907567241658,-0.2617851809722493,0.9247127747810728
0.07,-0.0522987879812717,0.0528723821043968,0.0149065311998128,-0.2315632402896881,0.6326954960823059,0.2689547538757324,0.573970377445221,0.0952798649668693,-3.4635692358692447,0.0460907567241658,-0.2617851809722493,0.9250425821729832
0.08,-0.0571673698723316,0.0569517016410827,0.0171445589512586,-0.2356708645820617,0.6293553709983826,0.2775380611419678,0.5728503465652466,0.0944455489516258,-3.4635692358692447,0.0460907567241658,-0.2617851809722493,0.925642390105236
0.09,-0.061889212578535,0.0606369078159332,0.0198580008000135,-0.239311546087265,0.6268899440765381,0.2856333255767822,0.5710801482200623,0.0921714901924133,-3.4635692358692447,0.0460907567241658,-0.2617851809722493,0.926272071502786
0.1,-0.0666444003582,0.0638585165143013,0.0225609224289655,-0.242626816034317,0.6248541474342346,0.293367862701416,0.5687087178230286,0.0900022536516189,-3.4635692358692447,0.0460907567241658,-0.2617851809722493,0.9267172093031534
0.11,-0.0715663880109787,0.0666213184595108,0.0250340830534696,-0.2456557154655456,0.6229192018508911,0.3009161353111267,0.5658813118934631,0.0889617726206779,-3.4635692358692447,0.0460907567241658,-0.2617851809722493,0.9269019593335056
0.12,-0.0766950547695159,0.0690482333302497,0.0273647364228963,-0.2484007775783538,0.6209768056869507,0.3083697557449341,0.5627610087394714,0.0890138149261474,-3.4635692358692447,0.0460907567241658,-0.2617851809722493,0.926880250473791
0.13,-0.0820700377225875,0.0712466016411781,0.0296253468841314,-0.2508539855480194,0.6189649105072021,0.3158133327960968,0.5594654679298401,0.0901508331298828,-3.4635692358692447,0.0460907567241658,-0.2617851809722493,0.9267065088161666
